time,heading,desired_heading
60.39545297622681,99.19999694824219,0.0
60.5952467918396,99.19999694824219,0.0
60.772796869277954,99.19999694824219,0.0
60.945096254348755,99.19999694824219,0.0
61.14759421348572,100.19999694824219,0.0
61.34018349647522,100.19999694824219,0.0
61.592814922332764,100.19999694824219,0.0
61.81148719787598,100.19999694824219,0.0
62.074424505233765,100.19999694824219,0.0
62.302725315093994,100.19999694824219,0.0
62.52043867111206,100.19999694824219,0.0
62.70422101020813,100.19999694824219,0.0
62.874263763427734,100.19999694824219,0.0
63.04999589920044,101.19999694824219,0.0
63.369322299957275,101.19999694824219,0.0
63.56221961975098,101.19999694824219,0.0
63.77125406265259,101.19999694824219,0.0
63.960490703582764,101.19999694824219,0.0
64.168381690979,101.19999694824219,0.0
64.35621190071106,101.19999694824219,0.0
64.61785840988159,102.19999694824219,0.0
64.85106301307678,102.19999694824219,0.0
65.08507299423218,102.19999694824219,0.0
65.25873041152954,102.19999694824219,0.0
65.49933528900146,102.19999694824219,0.0
65.72066235542297,102.19999694824219,0.0
65.9402403831482,102.19999694824219,0.0
66.14965772628784,102.19999694824219,0.0
67.47442936897278,102.19999694824219,0.0
67.66152787208557,101.19999694824219,0.0
67.85894417762756,101.19999694824219,0.0
68.09181952476501,101.19999694824219,0.0
68.32550597190857,101.19999694824219,0.0
68.543447971344,101.19999694824219,0.0
68.7978765964508,100.19999694824219,0.0
69.02252173423767,100.19999694824219,0.0
69.24523210525513,100.19999694824219,0.0
69.44803833961487,100.19999694824219,0.0
69.65169548988342,100.19999694824219,0.0
69.86074185371399,100.19999694824219,0.0
70.09727239608765,100.19999694824219,0.0
70.33639001846313,100.19999694824219,0.0
70.52968573570251,100.19999694824219,0.0
70.74512791633606,101.19999694824219,0.0
70.97125363349915,101.19999694824219,0.0
71.18432331085205,102.19999694824219,0.0
71.36858558654785,102.19999694824219,0.0
71.59688711166382,102.19999694824219,0.0
72.07821774482727,102.19999694824219,0.0
72.30473899841309,103.19999694824219,0.0
72.49380111694336,103.19999694824219,0.0
72.67444133758545,103.19999694824219,0.0
72.88671970367432,103.19999694824219,0.0
73.07904076576233,103.19999694824219,0.0
73.31673645973206,103.19999694824219,0.0
73.50975632667542,103.19999694824219,0.0
73.72933578491211,103.19999694824219,0.0
73.92307686805725,104.19999694824219,0.0
74.09754014015198,104.19999694824219,0.0
74.3043565750122,104.19999694824219,0.0
74.54100441932678,105.19999694824219,0.0
74.75990605354309,105.19999694824219,0.0
74.95379114151001,106.19999694824219,0.0
75.2223265171051,106.19999694824219,0.0
75.45618677139282,106.19999694824219,0.0
75.67729926109314,107.19999694824219,0.0
75.9154622554779,107.19999694824219,0.0
76.09676551818848,108.19999694824219,0.0
76.33552670478821,108.19999694824219,0.0
76.6054220199585,108.19999694824219,0.0
76.81552124023438,108.19999694824219,0.0
77.01026272773743,108.19999694824219,0.0
77.21608257293701,108.19999694824219,0.0
77.40388345718384,108.19999694824219,0.0
77.59378361701965,108.19999694824219,0.0
77.80450773239136,108.19999694824219,0.0
78.04429459571838,108.19999694824219,0.0
78.33293032646179,108.19999694824219,0.0
78.54780673980713,108.19999694824219,0.0
78.76955389976501,108.19999694824219,0.0
79.00200462341309,108.19999694824219,0.0
79.27814102172852,108.19999694824219,0.0
79.71261215209961,108.19999694824219,0.0
79.91926074028015,108.19999694824219,0.0
80.11408805847168,108.19999694824219,0.0
80.36608529090881,107.19999694824219,0.0
80.57848978042603,107.19999694824219,0.0
80.7781925201416,107.19999694824219,0.0
81.01133465766907,107.19999694824219,0.0
81.23218846321106,107.19999694824219,0.0
81.45428824424744,107.19999694824219,0.0
81.63756227493286,107.19999694824219,0.0
81.87071442604065,106.19999694824219,0.0
82.07124900817871,106.19999694824219,0.0
82.29284167289734,105.19999694824219,0.0
82.52210855484009,105.19999694824219,0.0
82.75604581832886,105.19999694824219,0.0
82.93653678894043,105.19999694824219,0.0
83.14645981788635,105.19999694824219,0.0
83.35222673416138,105.19999694824219,0.0
83.65517473220825,105.19999694824219,0.0
83.82674598693848,105.19999694824219,0.0
84.05456829071045,105.19999694824219,0.0
84.2392749786377,104.19999694824219,0.0
84.43930387496948,104.19999694824219,0.0
84.68021154403687,103.19999694824219,0.0
84.88742089271545,103.19999694824219,0.0
85.09522676467896,103.19999694824219,0.0
85.3208327293396,103.19999694824219,0.0
85.54479002952576,103.19999694824219,0.0
85.73100519180298,103.19999694824219,0.0
85.95488691329956,103.19999694824219,0.0
86.31740927696228,103.19999694824219,0.0
86.55615639686584,103.19999694824219,0.0
86.72840332984924,103.19999694824219,0.0
86.97548055648804,103.19999694824219,0.0
87.16799855232239,102.19999694824219,0.0
87.39990425109863,102.19999694824219,0.0
87.61128354072571,102.19999694824219,0.0
87.82388257980347,102.19999694824219,0.0
88.01474237442017,102.19999694824219,0.0
88.20206761360168,102.19999694824219,0.0
88.44848012924194,102.19999694824219,0.0
88.65752387046814,102.19999694824219,0.0
88.86769556999207,102.19999694824219,0.0
89.05544543266296,102.19999694824219,0.0
89.28988575935364,102.19999694824219,0.0
89.48750329017639,102.19999694824219,0.0
89.71484303474426,102.19999694824219,0.0
89.91402196884155,102.19999694824219,0.0
90.13421154022217,102.19999694824219,0.0
90.32775568962097,102.19999694824219,0.0
90.55734181404114,101.19999694824219,0.0
90.76758599281311,101.19999694824219,0.0
90.98506331443787,101.19999694824219,0.0
91.19886064529419,101.19999694824219,0.0
92.53329086303711,101.19999694824219,0.0
92.74136877059937,101.19999694824219,0.0
94.0400185585022,100.19999694824219,0.0
94.26434087753296,100.19999694824219,0.0
94.45579481124878,100.19999694824219,0.0
94.68895840644836,100.19999694824219,0.0
94.88305521011353,100.19999694824219,0.0
95.09129405021667,100.19999694824219,0.0
95.33833312988281,100.19999694824219,0.0
95.53365111351013,100.19999694824219,0.0
95.71828103065491,100.19999694824219,0.0
95.9305739402771,98.19999694824219,0.0
96.14330840110779,98.19999694824219,0.0
96.35308384895325,98.19999694824219,0.0
96.55863118171692,98.19999694824219,0.0
96.81225442886353,98.19999694824219,0.0
97.0288028717041,97.19999694824219,0.0
97.22255086898804,97.19999694824219,0.0
97.47318530082703,97.19999694824219,0.0
97.70237874984741,97.19999694824219,0.0
97.91812109947205,96.19999694824219,0.0
98.13523936271667,96.19999694824219,0.0
98.35742330551147,96.19999694824219,0.0
98.56681895256042,96.19999694824219,0.0
98.77038145065308,96.19999694824219,0.0
100.01466298103333,95.19999694824219,0.0
100.75097393989563,95.19999694824219,0.0
100.95050477981567,95.19999694824219,0.0
101.14394497871399,95.19999694824219,0.0
101.39339089393616,95.19999694824219,0.0
101.59241604804993,95.19999694824219,0.0
101.79281449317932,95.19999694824219,0.0
102.00641345977783,95.19999694824219,0.0
102.18520927429199,95.19999694824219,0.0
102.43296718597412,95.19999694824219,0.0
102.63592100143433,94.19999694824219,0.0
102.87592315673828,94.19999694824219,0.0
103.10743117332458,94.19999694824219,0.0
103.34091806411743,94.19999694824219,0.0
103.54425764083862,94.19999694824219,0.0
103.71751976013184,94.19999694824219,0.0
103.88934969902039,94.19999694824219,0.0
104.08042979240417,94.19999694824219,0.0
104.31358027458191,94.19999694824219,0.0
104.55577230453491,94.19999694824219,0.0
104.83293271064758,94.19999694824219,0.0
105.05449175834656,94.19999694824219,0.0
105.29745697975159,94.19999694824219,0.0
105.55217218399048,94.19999694824219,0.0
106.86529779434204,96.19999694824219,0.0
107.10862064361572,96.19999694824219,0.0
107.29416990280151,96.19999694824219,0.0
107.50711131095886,97.19999694824219,0.0
107.68751120567322,97.19999694824219,0.0
107.87269854545593,97.19999694824219,0.0
108.06185054779053,97.19999694824219,0.0
108.2408549785614,97.19999694824219,0.0
108.5128071308136,97.19999694824219,0.0
108.73797655105591,98.19999694824219,0.0
108.95473790168762,98.19999694824219,0.0
109.17620635032654,99.19999694824219,0.0
109.41602492332458,99.19999694824219,0.0
109.59099173545837,99.19999694824219,0.0
109.78325295448303,99.19999694824219,0.0
109.9760959148407,99.19999694824219,0.0
110.25789761543274,100.19999694824219,0.0
110.51607012748718,100.19999694824219,0.0
110.72922158241272,101.19999694824219,0.0
110.96887612342834,101.19999694824219,0.0
111.19739985466003,101.19999694824219,0.0
111.47709155082703,101.19999694824219,0.0
111.68781590461731,101.19999694824219,0.0
111.97130489349365,101.19999694824219,0.0
